1:0,41.87892716196967,12.508037236835666,0,0,0
1:1,41.87892716196967,12.508037236835666,0,-0.35999998,0
1:2,41.87892716196967,12.508037236835666,0,-1.05,0
1:3,41.87892716196967,12.508037236835666,0,-0.52,0
1:4,41.87892716196967,12.508037236835666,0,-1.52,0
1:5,41.87892716196967,12.508037236835666,0,-0.59,0
1:6,41.87892716196967,12.508037236835666,0,-0.47,0
1:7,41.87892716196967,12.508037236835666,0,0.08,0
1:8,41.87892716196967,12.508037236835666,0,0.74,0
1:9,41.87892716196967,12.508037236835666,0,0.5,0
1:10,41.87892716196967,12.508037236835666,0,-0.71999997,0
1:11,41.87892716196967,12.508037236835666,0,-0.13,0
1:12,41.87892716196967,12.508037236835666,0,1.25,0
1:13,41.87892716196967,12.508037236835666,0,1.68,0
1:14,41.87892716196967,12.508037236835666,0,1.22,0
1:15,41.87892716196967,12.508037236835666,0,0.45,0
1:16,41.87892716196967,12.508037236835666,0,0.01,0
1:17,41.87892716196967,12.508037236835666,0,0.29999998,0
1:18,41.87892716196967,12.508037236835666,0,-0.03,0
1:19,41.87892716196967,12.508037236835666,0,-1.28,0
1:20,41.87892716196967,12.508037236835666,0,-1.25,0
1:21,41.87892716196967,12.508037236835666,0,-0.96,0
1:22,41.87892716196967,12.508037236835666,0,-1.29,0
1:23,41.87892716196967,12.508037236835666,0,0.06,0
1:24,41.87892716196967,12.508037236835666,0,0.55,0
1:25,41.87892716196967,12.508037236835666,0,-0.21,0
1:26,41.87892716196967,12.508037236835666,0,0.01,0
1:27,41.87892716196967,12.508037236835666,0,0.72999996,0
1:28,41.87892716196967,12.508037236835666,0,-0.42,0
1:29,41.87892716196967,12.508037236835666,0,-0.42999998,0
1:30,41.87892716196967,12.508037236835666,0,-0.71999997,0
1:31,41.87892716196967,12.508037236835666,0,-0.52,0
1:32,41.87892716196967,12.508037236835666,0,0.17999999,0
1:33,41.87892716196967,12.508037236835666,0,0.04,0
1:34,41.87892716196967,12.508037236835666,0,1.3399999,0
1:35,41.87892716196967,12.508037236835666,0,1.89,0
1:36,41.87892716196967,12.508037236835666,0,2.03,0
1:37,41.87892716196967,12.508037236835666,0,0.74,0
1:38,41.87892716196967,12.508037236835666,0,1.01,0
1:39,41.87892716196967,12.508037236835666,0,2.3,0
1:40,41.87892716196967,12.508037236835666,0,2.04,0
1:41,41.87892716196967,12.508037236835666,0,1.43,0
1:42,41.87892716196967,12.508037236835666,0,2.24,0
1:43,41.87892716196967,12.508037236835666,0,1.8199999,0
1:44,41.87892716196967,12.508037236835666,0,1.14,0
1:45,41.87892716196967,12.508037236835666,0,1.5799999,0
1:46,41.87892716196967,12.508037236835666,0,0.48,0
1:47,41.87892716196967,12.508037236835666,0,-0.35999998,0
1:48,41.87892716196967,12.508037236835666,0,-0.03,0
1:49,41.87892716196967,12.508037236835666,0,-0.5,0
1:50,41.87892716196967,12.508037236835666,0,1.0799999,0
1:51,41.87892716196967,12.508037236835666,0,0.19,0
1:52,41.87892716196967,12.508037236835666,0,-0.12,0
1:53,41.87892716196967,12.508037236835666,0,-1.3399999,0
1:54,41.87892716196967,12.508037236835666,0,-0.84999996,0
1:55,41.87892716196967,12.508037236835666,0,6.8999996,0
1:56,41.87892716196967,12.508037236835666,0,5.39,0
1:57,41.87892716196967,12.508037236835666,0,13.11,0
1:58,41.878925479234326,12.508030788749483,-0.01,-14.429999,0
1:59,41.878925479234326,12.508030788749483,-0.01,-23.5,0
1:60,41.87891522705487,12.508031036259363,0,7.91,0
1:61,41.87891522705487,12.508031036259363,0,14.889999,0
1:62,41.87891735765947,12.508046895019683,0.01,7.0299997,0
1:63,41.87892903319774,12.508046083246144,0.02,-22.32,0
1:64,41.87892903319774,12.508046083246144,0.02,-9.679999,0
1:65,41.878937493991174,12.508036924997638,0.04,-54.199997,0
1:66,41.878934480924904,12.508029403710145,0.01,-65.58,0
1:67,41.878934480924904,12.508029403710145,0.01,-53.649998,0
1:68,41.878934480924904,12.508029403710145,0.01,-19.109999,0
1:69,41.878936530331686,12.508040976933742,0.02,-8.2,0
1:70,41.87892856107992,12.508054289470891,0.01,17.17,0
1:71,41.87891908545689,12.508055990737015,0.01,4.5499997,0
1:72,41.87891908545689,12.508055990737015,0.01,3.6799998,0
1:73,41.87891741181529,12.508047750983186,0.02,1.2099999,0
1:74,41.87891741181529,12.508047750983186,0.02,17.42,0
1:75,41.87891825052723,12.50804049072318,0.01,-16.48,0
1:76,41.87891825052723,12.50804049072318,0.01,24.359999,0
1:77,41.87891635778745,12.508041403058046,0.01,40.19,0
1:78,41.87891635778745,12.508041403058046,0.01,31.97,0
1:79,41.8789186594286,12.508049635131545,0.03,1.78,0
1:80,41.878923816228095,12.508060647216023,0.03,13.95,0
1:81,41.878923816228095,12.508060647216023,0.03,-1.43,0
1:82,41.878937009831816,12.508062658454087,0.02,-16.1,0
1:83,41.878948137411605,12.508052135425375,0.01,-15.349999,0
1:84,41.87895570122855,12.508036796931695,0.03,2.32,0
1:85,41.87895570122855,12.508036796931695,0.03,6.5699997,0
1:86,41.87894684400571,12.50802307820684,0.04,17.99,0
1:87,41.87893598788687,12.508014179318437,0.04,13.4,0
1:88,41.87893400506232,12.508005129323106,0.04,1.9699999,0
1:89,41.87893400506232,12.508005129323106,0.04,15.309999,0
1:90,41.87893928035387,12.507991064537121,0.04,-36.52,0
1:91,41.87894151806188,12.507989440080038,0.03,21.18,0
1:92,41.87894151806188,12.507989440080038,0.03,12.23,0
1:93,41.87894151806188,12.507989440080038,0.03,4.99,0
1:94,41.878952254703435,12.50798204647836,0.04,43.559998,0
1:95,41.878952254703435,12.50798204647836,0.04,43.45,0
1:96,41.878966198137185,12.507982992503576,0.049999997,7.1,0
1:97,41.878966198137185,12.507982992503576,0.049999997,60.14,0
1:98,41.87897530613958,12.507986893488257,0.049999997,13.36,0
1:99,41.878986041374574,12.507982978289066,0.04,41.21,0
1:100,41.878977575017075,12.507968821396737,0.049999997,-13.94,0
1:101,41.878977575017075,12.507968821396737,0.049999997,-5.8599997,0
1:102,41.87896656333278,12.507958080698254,0.06,-0.42999998,0
