-47.615031,-122.177495
-47.615031,-122.177495
-47.615031,-122.177495
-47.615031,-122.177495
-47.615031,-122.177495
-47.615031,-122.177495
-47.615031,-122.177495
-47.615031,-122.177495
-47.615031,-122.177495
-47.615031,-122.177495
-47.615025,-122.177490
-47.615016,-122.177492
-47.615016,-122.177492
-47.615013,-122.177503
-47.615014,-122.177518
-47.615017,-122.177528
-47.615017,-122.177528
-47.615015,-122.177522
-47.615016,-122.177504
-47.615009,-122.177492
-47.614998,-122.177489
-47.614991,-122.177498
-47.614990,-122.177512
-47.614990,-122.177512
-47.614990,-122.177523
-47.614990,-122.177523
-47.614990,-122.177523
-47.614990,-122.177523
-47.614991,-122.177519
-47.614990,-122.177514
-47.614990,-122.177514
-47.614988,-122.177497
-47.614999,-122.177488
-47.615010,-122.177489
-47.615020,-122.177491
-47.615025,-122.177491
-47.615025,-122.177491
-47.615021,-122.177488
-47.615017,-122.177473
-47.615013,-122.177460
-47.615013,-122.177460
-47.615007,-122.177460
-47.615000,-122.177456
-47.615000,-122.177456
-47.615003,-122.177455
-47.615009,-122.177456
-47.615015,-122.177450
-47.615015,-122.177450
-47.615015,-122.177450
-47.615002,-122.177436
-47.615004,-122.177434
-47.615004,-122.177434
-47.615004,-122.177434
-47.615014,-122.177412
-47.615026,-122.177410
-47.615032,-122.177423
-47.615032,-122.177423
-47.615027,-122.177414
-47.615017,-122.177413
-47.615007,-122.177409
-47.614999,-122.177405
-47.614999,-122.177405
-47.615004,-122.177403
-47.615013,-122.177415
-47.615013,-122.177415
-47.615010,-122.177432
-47.615001,-122.177436
